Date,Type du train,Axe,Départ,Arrivée,Nombre de trains programmés,Nombre de trains annulés,Nombre de trains ayant circulé,Nombre de trains en retard à l'arrivée,Régularité (avec erreurs),Régularité,Commentaires,Comparaison moyenne
2016-08,TGV,Atlantique,PARIS MONTPARNASSE,TOULOUSE MATABIAU,151,1,150,28,"80,8%","80,8%",Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 8 : accident de personne au nord de Poitiers (31 TGV ; 2035mn) Le 8 : accident de personne à Libourne (16 TGV ; 746mn) Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 13 : Dérangements d’installation à Angoulême (13 TGV ; 850mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 23 : suspicion de fuite de MD à Angoulême (24 TGV ; 1344mn) Le 26 : Accident de personnes à Cadaujac (14 TGV ; 1044mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 30 : suspicion de fuite de MD à Luxé (28 TGV ; 1568mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn),moins bien
2016-08,Intercité,Nord-Normandie,PARIS NORD,AMIENS,185,0,185,12,"93,5%","93,5%",,mieux
2016-08,TGV,Nord,PARIS NORD,LILLE,442,2,440,31,"92,5%","92,5%",,mieux
2016-08,TGV,Nord,PARIS NORD,DUNKERQUE,227,4,223,13,"92,5%","92,5%",,mieux
2016-08,TGV,Nord,PARIS NORD,ARRAS,213,0,213,20,"90,6%","90,6%",,mieux
2016-08,Intercité,Nord-Normandie,PARIS NORD,BOULOGNE,146,1,145,15,"89,0%","89,0%",,mieux
2016-08,TGV,Nord,PARIS NORD,DOUAI,158,0,158,18,"88,6%","88,6%",,mieux
2016-08,Intercité,Nord-Normandie,PARIS NORD,MAUBEUGE,271,4,267,39,"84,1%","84,1%",,moins bien
2016-08,Intercité,Nord-Normandie,PARIS ST LAZARE,LE HAVRE,304,0,304,33,"89,1%","89,1%",,mieux
2016-08,Intercité,Nord-Normandie,PARIS ST LAZARE,ROUEN,251,4,247,25,"88,4%","88,4%",,mieux
2016-08,Intercité,Nord-Normandie,PARIS ST LAZARE,CHERBOURG,201,1,200,30,"84,6%","84,6%",,moins bien
2016-08,Intercité,Nord-Normandie,PARIS ST LAZARE,CAEN,210,2,208,41,"79,5%","79,5%",,moins bien
2016-08,Intercité,Nord-Normandie,PARIS ST LAZARE,TROUVILLE DEAUVILLE,125,2,123,28,"76,0%","76,0%",,moins bien
2016-08,Intercité,Nord-Normandie,PARIS VAUGIRARD,GRANVILLE,162,1,161,13,"91,4%","91,4%",,mieux
2016-08,TGV,Sud-Est,PERPIGNAN,PARIS LYON,201,2,199,51,"73,6%","73,6%",Incendies et collision d'un TER avec un arbre,moins bien
2016-08,TGV,Atlantique,POITIERS,PARIS MONTPARNASSE,509,1,508,66,"86,8%","86,8%",,moins bien
2016-08,TGV,Atlantique,QUIMPER,PARIS MONTPARNASSE,221,0,221,14,"93,7%","93,7%","Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn) Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn) et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs",mieux
2016-08,TGV,Est,REIMS,PARIS EST,195,0,195,11,"94,4%","94,4%",,mieux
2016-08,TGV,Atlantique,RENNES,PARIS MONTPARNASSE,566,1,565,46,"91,7%","91,7%","Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn) Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn) et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs",mieux
2016-08,TGV,Atlantique,RENNES,LYON PART DIEU,109,1,108,10,"89,9%","89,9%","Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 18: dérangement d'installation à Lyon Part Dieu (16 TGV; 459mn) Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn) Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn) Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn) et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs",mieux
2016-08,Intercité,Nord-Normandie,ROUEN,PARIS ST LAZARE,265,3,262,15,"93,2%","93,2%",,mieux
2016-08,TGV,Sud-Est,SAINT ETIENNE CHATEAUCREUX,PARIS LYON,104,1,103,8,"91,3%","91,3%",,mieux
2016-08,TGV,Atlantique,ST MALO,PARIS MONTPARNASSE,118,0,118,8,"93,2%","93,2%","Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn) Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn) et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs",mieux
2016-08,TGV,Atlantique,ST PIERRE DES CORPS,PARIS MONTPARNASSE,428,1,427,86,"79,7%","79,7%",Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn),moins bien
2016-08,TGV,Est,STRASBOURG,PARIS EST,473,0,473,28,"94,1%","94,1%",,mieux
2016-08,TGV,Est,STRASBOURG,NANTES,55,0,55,8,"85,5%","85,5%",,moins bien
2016-08,TGV,Sud-Est,TOULON,PARIS LYON,342,5,337,44,"85,7%","85,7%",Dérangement télécommande poste d'aiguillage,moins bien
2016-08,Intercité,Atlantique Méd.,TOULOUSE MATABIAU,HENDAYE,124,0,124,25,"79,8%","79,8%",,moins bien
2016-08,TGV,Atlantique,TOULOUSE MATABIAU,PARIS MONTPARNASSE,186,1,185,48,"73,7%","73,7%",Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 8 : accident de personne au nord de Poitiers (31 TGV ; 2035mn) Le 8 : accident de personne à Libourne (16 TGV ; 746mn) Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 13 : Dérangements d’installation à Angoulême (13 TGV ; 850mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 23 : suspicion de fuite de MD à Angoulême (24 TGV ; 1344mn) Le 26 : Accident de personnes à Cadaujac (14 TGV ; 1044mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 30 : suspicion de fuite de MD à Luxé (28 TGV ; 1568mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn),moins bien
2016-08,TGV,Atlantique,TOURS,PARIS MONTPARNASSE,189,1,188,24,"86,8%","86,8%",,moins bien
2016-08,Intercité,Nord-Normandie,TOURS,CAEN,62,1,61,11,"80,6%","80,6%",,moins bien
2016-08,Intercité,Centre Sud-Ouest,TOURS,PARIS AUSTERLITZ,126,1,125,43,"65,1%","65,1%",,moins bien
2016-08,Intercité,Nord-Normandie,TROUVILLE DEAUVILLE,PARIS ST LAZARE,122,1,121,9,"91,8%","91,8%",,mieux
2016-08,Intercité,Est Centre,TROYES,PARIS EST,220,3,217,36,"82,3%","82,3%",,moins bien
2016-08,TGV,Sud-Est,VALENCE ALIXAN TGV,PARIS LYON,274,1,273,71,"73,7%","73,7%","Incendies et collision d'un TER avec un arbre, Dérangement télécommande poste d'aiguillage, Détresse matériel Eurostar, deux incidents",moins bien
2016-08,TGV,Atlantique,VANNES,PARIS MONTPARNASSE,247,0,247,14,"94,3%","94,3%","Ce mois-ci l'OD a été touchée par plusieurs incidents: Le 9 : heurt d’un animal sur la ligne grande vitesse (Massy) (16 TGV ; 430mn) Le 16 : Défaillance matérielle sur la ligne grande vitesse (St Arnoult) (11 TGV ; 405mn) Le 26 : conséquences des fortes chaleurs à Connerré (18 TGV ; 263mn) Le 26 : heurt d’un véhicule à St Pierre la Cour (69 TGV ; 4398mn) Le 27 : dérangement d’installation sur la ligne grande vitesse (St Cyr) (24 TGV ; 907mn) Le 31 : Début d’incendie sur un TER à Neau (16 TGV ; 355mn) Le 31 : dérangement d’installation sur la ligne grande vitesse (St Léger) (23 TGV ; 410mn) et plusieurs jours dans le mois, des mesures de limitation de vitesse  entre Connerré et Le Mans et à Rennes dues aux fortes chaleurs",mieux
2016-09,TGV,Sud-Est,AIX EN PROVENCE TGV,PARIS LYON,421,1,420,25,"93,8%","93,8%",,mieux
2016-09,Intercité,Nord-Normandie,AMIENS,PARIS NORD,221,1,220,23,"89,1%","89,1%",,mieux
2016-09,TGV,Atlantique,ANGERS SAINT LAUD,PARIS MONTPARNASSE,457,0,457,57,"87,5%","87,5%",,moins bien
2016-09,TGV,Atlantique,ANGOULEME,PARIS MONTPARNASSE,345,1,344,69,"79,7%","79,7%",,moins bien
2016-09,TGV,Sud-Est,ANNECY,PARIS LYON,192,0,192,26,"86,5%","86,5%",,moins bien
2016-09,TGV,Nord,ARRAS,PARIS NORD,336,0,336,27,"92,0%","92,0%",,mieux
2016-09,TGV,Sud-Est,AVIGNON TGV,PARIS LYON,559,1,558,67,"87,8%","87,8%",,moins bien
2016-09,Intercité,Est Centre,BELFORT,PARIS EST,128,0,128,11,"91,4%","91,4%",,mieux
2016-09,TGV,Sud-Est,BELLEGARDE (AIN),PARIS LYON,230,0,230,18,"92,2%","92,2%",,mieux
2016-09,TGV,Sud-Est,BESANCON FRANCHE COMTE TGV,PARIS LYON,198,0,198,11,"94,4%","94,4%",panne engin moteur sur un train de marchandise à Nuits st georges,mieux
2016-09,Intercité,Est Centre,BÉZIERS,CLERMONT FERRAND,59,0,59,0,"100,0%","100,0%",,mieux
2016-09,Intercité,Est Centre,BORDEAUX ST JEAN,LIMOGES,28,1,27,1,"92,9%","92,9%",,mieux
2016-09,TGV,Atlantique,BORDEAUX ST JEAN,PARIS MONTPARNASSE,658,4,654,130,"79,6%","79,6%",,moins bien
2016-09,Intercité,Atlantique Méd.,BORDEAUX ST JEAN,NANTES,90,2,88,17,"78,9%","78,9%",,moins bien
2016-09,Intercité,Atlantique Méd.,BORDEAUX ST JEAN,NICE,178,1,177,56,"68,0%","68,0%",,moins bien
2016-09,Intercité,Nord-Normandie,BOULOGNE,PARIS NORD,146,2,144,20,"84,9%","84,9%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,BOURGES,PARIS AUSTERLITZ,117,3,114,36,"66,7%","66,7%",,moins bien
2016-09,TGV,Atlantique,BREST,PARIS MONTPARNASSE,226,1,225,16,"92,5%","92,5%","Tout le mois : Travaux sur la ligne grande vitesse à St Leger (354 TGV, 2363mn) Nuit du 13 au 14 : intempéries sur Bretagne et Pays de Loire (118 TGV ; 4036mn) Le 16 : Accident de personne à St Leger (58 TGV ; 1703mn) Le 18 : Colis suspect à Massy (18 TGV ; 707mn) Le 22 : accident de personne à Paris Montparnasse (46 TGV, 1945mn) Le 30 : accident de personne à Vitré (32 TGV ; 848mn)",mieux
2016-09,Intercité,Nord-Normandie,CAEN,PARIS ST LAZARE,186,2,184,18,"89,2%","89,2%",,mieux
2016-09,Intercité,Nord-Normandie,CAEN,TOURS,50,0,50,12,"76,0%","76,0%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,CERBERE,PARIS AUSTERLITZ,45,0,45,1,"97,8%","97,8%",,mieux
2016-09,TGV,Sud-Est,CHAMBERY CHALLES LES EAUX,PARIS LYON,193,2,191,32,"82,4%","82,4%",,moins bien
2016-09,Intercité,Nord-Normandie,CHERBOURG,PARIS ST LAZARE,212,1,211,13,"93,4%","93,4%",,mieux
2016-09,Intercité,Est Centre,CLERMONT FERRAND,BÉZIERS,58,2,56,2,"93,1%","93,1%",,mieux
2016-09,Intercité,Est Centre,CLERMONT FERRAND,NÎMES,30,0,30,3,"90,0%","90,0%",,mieux
2016-09,Intercité,Est Centre,CLERMONT FERRAND,PARIS BERCY,228,0,228,32,"86,0%","86,0%",,moins bien
2016-09,TGV,Sud-Est,DIJON VILLE,PARIS LYON,435,1,434,33,"92,2%","92,2%",colis suspect à Paris gare de Lyon sur le quai 19 et à bord d'un train,mieux
2016-09,TGV,Nord,DOUAI,PARIS NORD,203,0,203,15,"92,6%","92,6%",,mieux
2016-09,TGV,Nord,DUNKERQUE,PARIS NORD,257,0,257,14,"94,6%","94,6%",,mieux
2016-09,Intercité,Nord-Normandie,GRANVILLE,PARIS VAUGIRARD,158,1,157,19,"87,3%","87,3%",,moins bien
2016-09,TGV,Sud-Est,GRENOBLE,PARIS LYON,239,0,239,20,"91,6%","91,6%",,mieux
2016-09,Intercité,Atlantique Méd.,HENDAYE,TOULOUSE MATABIAU,109,2,107,10,"89,0%","89,0%",,mieux
2016-09,TGV,Atlantique,LA ROCHELLE VILLE,PARIS MONTPARNASSE,209,2,207,10,"94,3%","94,3%","Tout le mois : Travaux sur la ligne grande vitesse à St Leger (354 TGV, 2363mn) Le 05 : accident de personne près de Poitiers (43 TGV ; 3115mn) Le 9 : Colis suspect à Tours (34 TGV ; 542mn) Le 16 : Accident de personne à St Leger (58 TGV ; 1703mn) Le 18 : Colis suspect à Massy (18 TGV ; 707mn) Le 22 : accident de personne à Paris Montparnasse (46 TGV, 1945mn) Le 22 : rail cassé sur le contournement de St Pierre des Corps (26 TGV ; 401mn)",mieux
2016-09,TGV,Atlantique,LAVAL,PARIS MONTPARNASSE,233,0,233,27,"88,4%","88,4%",,mieux
2016-09,TGV,Sud-Est,LE CREUSOT MONTCEAU MONTCHANIN,PARIS LYON,214,0,214,35,"83,6%","83,6%",,moins bien
2016-09,Intercité,Nord-Normandie,LE HAVRE,PARIS ST LAZARE,345,6,339,19,"92,8%","92,8%",,mieux
2016-09,TGV,Atlantique,LE MANS,PARIS MONTPARNASSE,451,0,451,86,"80,9%","80,9%",,moins bien
2016-09,TGV,Nord,LILLE,LYON PART DIEU,292,0,292,20,"93,2%","93,2%",,mieux
2016-09,TGV,Nord,LILLE,PARIS NORD,585,1,584,41,"92,8%","92,8%",,mieux
2016-09,TGV,Nord,LILLE,MARSEILLE ST CHARLES,206,0,206,35,"83,0%","83,0%",,moins bien
2016-09,Intercité,Est Centre,LIMOGES,BORDEAUX ST JEAN,28,0,28,2,"92,9%","92,9%",,mieux
2016-09,TGV,Sud-Est,LYON PART DIEU,PARIS LYON,629,2,627,52,"91,4%","91,4%",,mieux
2016-09,Intercité,Est Centre,LYON PART DIEU,NANTES,56,0,56,8,"85,7%","85,7%",,moins bien
2016-09,TGV,Sud-Est,LYON PART DIEU,MONTPELLIER,333,1,332,63,"80,8%","80,8%",,moins bien
2016-09,TGV,Sud-Est,LYON PART DIEU,MARSEILLE ST CHARLES,543,2,541,118,"77,9%","77,9%",détresse du 6118 dans le tunnel de Marseille,moins bien
2016-09,TGV,Atlantique,LYON PART DIEU,RENNES,86,0,86,21,"75,6%","75,6%","Tout le mois : Travaux sur la ligne grande vitesse à St Leger (354 TGV, 2363mn) Tout le mois: Travaux sur la  ligne grande vitesse Sud Est à Sully (198 TGV; 1304mn) Nuit du 13 au 14 : intempéries sur Bretagne et Pays de Loire (118 TGV ; 4036mn) Le 14: accident de personne à Maison Alfort (44 TGV; 1373mn) Le 16 : Accident de personne à St Leger (58 TGV ; 1703mn) Le 18 : Colis suspect à Massy (18 TGV ; 707mn) Le 22 : accident de personne à Paris Montparnasse (46 TGV, 1945mn) Le 30 : accident de personne à Vitré (32 TGV ; 848mn)",moins bien
2016-09,TGV,Nord,LYON PART DIEU,LILLE,266,0,266,69,"74,1%","74,1%","Défaut de géométrie de voie à Arras le 05 avec VL 60k/h , LTV 170 sur LN3 suite au passage de la rame IRIS , le 07 accident de personne à Pont de la Deule (Nord) 16h45-19h45 interruption circulations , Jet de pierre à Lunel le 04 , le 15 rail kc à Chandieu et dérangement de zone à Hattencourt ce même jour , dérangement de zone LN3 à Fresnoy le 17 , panne tgv 6118 dans le tunnel de MSC .",moins bien
2016-09,TGV,Sud-Est,MACON LOCHE,PARIS LYON,196,0,196,37,"81,1%","81,1%",,moins bien
2016-09,TGV,Sud-Est,MARSEILLE ST CHARLES,PARIS LYON,453,1,452,29,"93,4%","93,4%",,mieux
2016-09,TGV,Sud-Est,MARSEILLE ST CHARLES,LYON PART DIEU,533,0,533,84,"84,2%","84,2%",,moins bien
2016-09,TGV,Nord,MARSEILLE ST CHARLES,LILLE,209,0,209,50,"76,1%","76,1%","Défaut de géométrie de voie à Arras le 05 avec VL 60k/h , LTV 170 sur LN3 suite au passage de la rame IRIS , le 07 accident de personne à Pont de la Deule (Nord) 16h45-19h45 interruption circulations , Jet de pierre à Lunel le 04 , le 15 rail kc à Chandieu et dérangement de zone à Hattencourt ce même jour , dérangement de zone LN3 à Fresnoy le 17 , panne tgv 6118 dans le tunnel de MSC .",moins bien
2016-09,Intercité,Nord-Normandie,MAUBEUGE,PARIS NORD,293,1,292,20,"92,8%","92,8%",,mieux
2016-09,TGV,Est,METZ,PARIS EST,285,0,285,39,"86,3%","86,3%",,moins bien
2016-09,TGV,Sud-Est,MONTPELLIER,PARIS LYON,327,1,326,37,"88,4%","88,4%",heurt d'une personnepar le TER 876426 à LUNEL,mieux
2016-09,TGV,Sud-Est,MONTPELLIER,LYON PART DIEU,315,2,313,57,"81,3%","81,3%",,moins bien
2016-09,TGV,Sud-Est,MULHOUSE VILLE,PARIS LYON,313,0,313,22,"93,0%","93,0%",,mieux
2016-09,TGV,Est,NANCY,PARIS EST,287,0,287,23,"92,0%","92,0%",,mieux
2016-09,TGV,Est,NANTES,STRASBOURG,39,0,39,1,"97,4%","97,4%",,mieux
2016-09,Intercité,Est Centre,NANTES,LYON PART DIEU,65,0,65,7,"89,2%","89,2%",,mieux
2016-09,TGV,Atlantique,NANTES,PARIS MONTPARNASSE,563,0,563,79,"86,0%","86,0%",,moins bien
2016-09,Intercité,Atlantique Méd.,NANTES,BORDEAUX ST JEAN,90,0,90,23,"74,4%","74,4%",,moins bien
2016-09,Intercité,Est Centre,NEVERS,PARIS BERCY,156,0,156,16,"89,7%","89,7%",,mieux
2016-09,Intercité,Atlantique Méd.,NICE,BORDEAUX ST JEAN,168,3,165,69,"57,1%","57,1%",,moins bien
2016-09,TGV,Sud-Est,NICE VILLE,PARIS LYON,199,0,199,31,"84,4%","84,4%",colis suspect à Lyon part dieu 12 tgv retardés,moins bien
2016-09,TGV,Sud-Est,NIMES,PARIS LYON,327,1,326,49,"84,7%","84,7%",,moins bien
2016-09,Intercité,Est Centre,NÎMES,CLERMONT FERRAND,30,0,30,12,"60,0%","60,0%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,ORLÉANS,PARIS AUSTERLITZ,346,4,342,79,"76,0%","76,0%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,CERBERE,48,2,46,4,"87,5%","87,5%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,BOURGES,119,2,117,16,"84,9%","84,9%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,TOURS,119,2,117,32,"71,4%","71,4%",,moins bien
2016-09,Intercité,Centre Sud-Ouest,PARIS AUSTERLITZ,ORLÉANS,335,7,328,96,"69,3%","69,3%",,moins bien
2016-09,Intercité,Est Centre,PARIS BERCY,CLERMONT FERRAND,229,0,229,16,"93,0%","93,0%",,mieux
2016-09,Intercité,Est Centre,PARIS BERCY,NEVERS,156,0,156,19,"87,8%","87,8%",,moins bien
2016-09,TGV,Est,PARIS EST,STRASBOURG,471,0,471,22,"95,3%","95,3%",,mieux
2016-09,TGV,Est,PARIS EST,REIMS,210,0,210,10,"95,2%","95,2%",,mieux
2016-09,TGV,Est,PARIS EST,NANCY,283,0,283,18,"93,6%","93,6%",,mieux
2016-09,TGV,Est,PARIS EST,METZ,287,0,287,19,"93,4%","93,4%",,mieux
2016-09,Intercité,Est Centre,PARIS EST,BELFORT,121,3,118,6,"92,6%","92,6%",,mieux
2016-09,Intercité,Est Centre,PARIS EST,TROYES,220,2,218,36,"82,7%","82,7%",,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,MACON LOCHE,195,0,195,9,"95,4%","95,4%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,LYON PART DIEU,621,0,621,30,"95,2%","95,2%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,MARSEILLE ST CHARLES,462,0,462,27,"94,2%","94,2%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,DIJON VILLE,447,0,447,29,"93,5%","93,5%",colis suspect à Paris gare de Lyon sur le quai 19 et à bord d'un train,mieux
2016-09,TGV,Sud-Est,PARIS LYON,ANNECY,137,1,136,8,"93,4%","93,4%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,AIX EN PROVENCE TGV,469,0,469,33,"93,0%","93,0%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,AVIGNON TGV,486,0,486,37,"92,4%","92,4%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,TOULON,248,0,248,24,"90,3%","90,3%",Incendie aux abords des voies provoqués par un frein serré sur le train 46532,mieux
2016-09,TGV,Sud-Est,PARIS LYON,MONTPELLIER,288,0,288,28,"90,3%","90,3%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,GRENOBLE,243,0,243,24,"90,1%","90,1%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,MULHOUSE VILLE,308,0,308,31,"89,9%","89,9%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,BESANCON FRANCHE COMTE TGV,191,0,191,20,"89,5%","89,5%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,BELLEGARDE (AIN),188,0,188,22,"88,3%","88,3%",,mieux
2016-09,TGV,Sud-Est,PARIS LYON,VALENCE ALIXAN TGV,285,0,285,35,"87,7%","87,7%",,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,NICE VILLE,195,0,195,24,"87,7%","87,7%",colis suspect à Lyon part dieu 12 tgv retardés,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,PERPIGNAN,173,1,172,21,"87,3%","87,3%",défaillance matériel sur le TER 876426 à Baillargues,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,NIMES,290,0,290,43,"85,2%","85,2%",,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,CHAMBERY CHALLES LES EAUX,152,0,152,25,"83,6%","83,6%",,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,SAINT ETIENNE CHATEAUCREUX,115,0,115,20,"82,6%","82,6%",,moins bien
2016-09,TGV,Sud-Est,PARIS LYON,LE CREUSOT MONTCEAU MONTCHANIN,200,0,200,48,"76,0%","76,0%",,moins bien
2016-09,TGV,Atlantique,PARIS MONTPARNASSE,LA ROCHELLE VILLE,217,2,215,6,"96,3%","96,3%","Tout le mois : Travaux sur la ligne grande vitesse à St Leger (354 TGV, 2363mn) Le 05 : accident de personne près de Poitiers (43 TGV ; 3115mn) Le 9 : Colis suspect à Tours (34 TGV ; 542mn) Le 16 : Accident de personne à St Leger (58 TGV ; 1703mn) Le 18 : Colis suspect à Massy (18 TGV ; 707mn) Le 22 : accident de personne à Paris Montparnasse (46 TGV, 1945mn) Le 22 : rail cassé sur le contournement de St Pierre des Corps (26 TGV ; 401mn)",mieux
2016-09,TGV,Atlantique,PARIS MONTPARNASSE,POITIERS,498,0,498,41,"91,8%","91,8%","Tout le mois : Travaux sur la ligne grande vitesse à St Leger (354 TGV, 2363mn) Le 05 : accident de personne près de Poitiers (43 TGV ; 3115mn) Le 9 : Colis suspect à Tours (34 TGV ; 542mn) Le 16 : Accident de personne à St Leger (58 TGV ; 1703mn) Le 18 : Colis suspect à Massy (18 TGV ; 707mn) Le 22 : accident de personne à Paris Montparnasse (46 TGV, 1945mn) Le 22 : rail cassé sur le contournement de St Pierre des Corps (26 TGV ; 401mn)",mieux
